"","sub","item","seq","xPos","yPos","x1","x2","y1","y2","fix_num","fix_dur","word_text","word_sent","word_line","line","sent","wordID","word_len","predict","VA","Rtn_sweep","Rtn_sweep_type","prevX","nextX","freq","zipf","LandStartVA","prevVA","undersweep_prob"
"127848","sub50",11,41,434.4,247.6,408,458,246,338,12,233,34,1,3,3,3,"The",3,0.179487179,0.33,1,"accurate",313.7,556.5,1501908,7.468477762,6.585,3.5675,0
"127857","sub50",11,41,318.1,363.5,313,350,338,422,21,386,50,17,2,4,3,"is",2,0.475,0.33,1,"accurate",1346.7,465.4,459663,6.954274634,3.6775,29.3925,0
"127881","sub50",9,42,341.7,242.9,338,540,154,246,9,129,18,18,3,2,1,"self-confidence,",15,0,0.33,1,"under-sweep",1276.6,297.7,NA,NA,4.2675,27.64,1
"127890","sub50",9,42,331.6,310.9,314,350,246,338,18,128,33,8,3,3,2,"to",2,0.025641026,0.33,1,"under-sweep",1258.8,298.8,1156570,7.355006441,4.015,27.195,1
"127901","sub50",9,42,273.3,412.9,266,290,338,422,29,313,52,13,3,4,3,"a",1,0.102564103,0.33,1,"accurate",311.1,392.7,1041179,7.309359959,2.5575,3.5025,0
"127915","sub50",29,43,342.3,208.7,338,374,154,246,11,105,16,16,3,2,1,"of",2,1,0.33,1,"under-sweep",1310,310,590439,7.063009914,4.2825,28.475,1
"127925","sub50",29,43,325.7,323.4,313,421,246,338,21,113,28,6,3,3,2,"island's",8,0.153846154,0.33,1,"under-sweep",1208.1,264.2,230,3.655446122,3.8675,25.9275,1
"127936","sub50",29,43,271,392,171,338,338,422,32,220,42,20,1,4,2,"deportation",11,0,0.33,1,"accurate",1239.9,385.4,40,2.904617999,2.5,26.7225,0
"127949","sub50",36,44,339.5,239.6,302,374,153,246,10,115,21,21,4,2,1,"patch",5,0,0.33,1,"under-sweep",1292.5,305.7,888,4.240735903,4.2125,28.0375,1
"127959","sub50",36,44,306.6,317.2,314,398,246,330,20,138,37,37,2,3,1,"expensive",6,0,0.33,1,"under-sweep",1207.3,296.4,1425,4.445953668,3.39,25.9075,1
"127974","sub50",21,45,332.6,242.5,290,338,154,246,10,109,17,4,2,2,2,"are",3,0.595238095,0.33,1,"under-sweep",1307.4,312.5,265672,6.716181562,4.04,28.41,1
"127983","sub50",21,45,340.1,317.7,313,350,246,338,19,114,33,20,2,3,2,"is",2,0.682926829,0.33,1,"under-sweep",1203.6,325.1,459663,6.954274634,4.2275,25.815,1
"127993","sub50",21,45,303.4,395.9,171,333,338,422,29,137,49,36,1,4,2,"practice.",8,0.5,0.33,1,"under-sweep",1344.6,264.8,2330,4.659376416,3.31,29.34,1
"128005","sub50",26,46,391.7,236.9,350,398,154,246,10,111,21,21,4,2,1,"the",3,0.926829268,0.33,1,"under-sweep",1271.9,351.8,1501908,7.468477762,5.5175,27.5225,1
"128014","sub50",26,46,380.9,314.3,363,530,246,338,19,118,36,36,3,3,1,"contamination",13,0,0.33,1,"under-sweep",1310.4,327.8,60,3.077163977,5.2475,28.485,1
"128023","sub50",26,46,338.9,398.5,314,405,338,418,28,130,46,46,2,4,1,"said.",4,0.146341463,0.33,1,"under-sweep",1211.1,273.3,56531,6.044128492,4.1975,26.0025,1
"128034","sub50",20,47,341.2,245.9,264,385,154,246,9,111,23,6,2,2,2,"operating",9,0.051282051,0.33,1,"under-sweep",1203,314.7,582,4.057502697,4.255,25.8,1
"128042","sub50",20,47,350.3,311.4,338,410,246,330,17,325,40,8,3,3,4,"cooks",5,0.052631579,0.33,1,"accurate",1238.9,473.4,192,3.577391451,4.4825,26.6975,0
"128059","sub50",51,48,357.7,232.8,327,445,154,246,9,125,17,17,2,2,1,"apparatus",9,0,0.33,1,"under-sweep",1302.9,333.6,77,3.183928745,4.6675,28.2975,1
"128068","sub50",51,48,344.8,293.4,265,350,246,338,18,107,30,6,2,3,2,"poised",6,0,0.33,1,"under-sweep",1273.9,287.1,64,3.104747499,4.345,27.5725,1
"128078","sub50",51,48,281.3,416.1,173,338,338,422,28,282,46,22,1,4,2,"regulations",11,0.142857143,0.33,1,"accurate",339.7,462.1,325,3.805051742,2.7575,4.2175,0
"128098","sub50",54,49,359.9,226.9,302,361,153,246,14,322,21,6,3,2,2,"save",4,0,0.33,1,"accurate",1336.2,542.4,8278,5.209812025,4.7225,29.13,0
"128104","sub50",54,49,315.6,321.3,171,324,246,338,20,208,36,7,1,3,3,"plummeted,",9,0.076923077,0.33,1,"accurate",1245.3,461.1,12,2.405777494,3.615,26.8575,0
"128112","sub50",54,49,299.8,417.6,279,373,338,422,28,124,55,11,3,4,4,"raising",7,0.025641026,0.33,1,"under-sweep",1322.9,266.2,574,4.051501987,3.22,28.7975,1
"128129","sub50",23,50,345.8,252.5,254,350,246,330,12,106,36,36,2,3,1,"compact",7,0.071428571,0.33,1,"under-sweep",1313.4,333.6,86,3.231353395,4.37,28.56,1
"128140","sub50",23,50,360,329.8,350,434,246,330,23,102,37,37,3,3,1,"sphere",6,0,0.33,1,"under-sweep",1284,344.8,126,3.395637863,4.725,27.825,1
"128157","sub50",6,51,356.2,239.4,338,398,154,246,8,111,19,19,3,2,1,"cast",4,0,0.33,1,"under-sweep",1213.6,280.1,1180,4.36408404,4.63,26.065,1
"128158","sub50",6,51,280.1,254.3,229,351,246,338,9,163,37,14,2,3,2,"purposely",9,0,0.33,1,"accurate",356.2,412,55,3.040022169,2.7275,4.63,0
"128177","sub50",6,51,266.2,411.9,254,290,338,418,28,270,54,31,2,4,2,"us",2,0.125,0.33,1,"accurate",1235.6,316.9,86478,6.228744801,2.38,26.615,0
"128181","sub50",37,52,413.7,152.4,374,446,152,246,2,180,24,10,5,2,3,"could",5,0.128205128,0.33,1,"accurate",258.4,537.3,83109,6.211487424,6.0675,2.185,0
"128188","sub50",37,52,370.8,247.5,NA,NA,NA,NA,9,214,NA,NA,NA,3,NA,".",NA,NA,0.33,1,"accurate",1267,421.3,NA,NA,4.995,27.4,0
"128204","sub50",8,53,312.1,234.5,290,325,154,246,9,188,18,18,2,2,1,"in",2,0.88372093,0.33,1,"accurate",1220.3,401.3,498444,6.989451386,3.5275,26.2325,0
"128213","sub50",8,53,369.2,311.2,302,398,246,338,18,119,34,14,3,3,2,"through",7,0.162790698,0.33,1,"under-sweep",1305,358.5,28026,5.739410756,4.955,28.35,1
"128222","sub50",8,53,344.6,412,326,446,338,422,27,134,47,8,3,4,3,"eliminate",9,0.023255814,0.33,1,"under-sweep",1263.6,299.2,305,3.777555569,4.34,27.315,1
"128242","sub50",5,54,342.1,246.3,326,408,246,338,11,228,39,17,3,3,4,"there,",5,0,0.33,1,"accurate",1307.3,501.1,221754,6.637707563,4.2775,28.4075,0
"128250","sub50",5,54,280.7,315,253,326,246,338,19,213,38,16,2,3,4,"place",5,0.552631579,0.33,1,"accurate",1292,447,30736,5.779495619,2.7425,28.025,0
"128258","sub50",5,54,262.1,391.1,172,273,338,418,27,145,57,35,1,4,4,"her.",3,0.947368421,0.33,1,"under-sweep",1311.1,248.9,144627,6.452086523,2.2775,28.5025,1
"128270","sub50",41,55,349.3,224.9,302,350,154,246,10,217,20,20,3,2,1,"for",3,0,0.33,1,"accurate",1304.1,458.6,351650,6.837945999,4.4575,28.3275,0
"128279","sub50",41,55,329.4,312.3,242,350,246,330,19,260,36,10,2,3,2,"produces",8,0.05,0.33,1,"accurate",1313.3,433.3,134,3.422167911,3.96,28.5575,0
"128322","sub51",28,1,269.5,213.2,171,279,153,246,14,270,16,16,1,2,1,"mostly",6,0,0.33,1,"accurate",1277.4,347.6,1330,4.416012198,2.4625,27.66,0
"128333","sub51",28,1,291.3,283.5,172,314,246,330,25,235,33,15,1,3,2,"following",9,0.026315789,0.33,1,"accurate",1354,411.3,2310,4.655634088,3.0075,29.575,0
"128368","sub51",19,2,264,201.8,171,266,154,246,13,268,14,14,1,2,1,"quite",5,0.026315789,0.33,1,"accurate",1289.2,366,10332,5.306060572,2.325,27.955,0
"128379","sub51",19,2,321.9,283.7,230,360,246,338,24,332,31,31,2,3,1,"surprises.",9,0.052631579,0.33,1,"accurate",1376.2,433.9,497,3.989063485,3.7725,30.13,0
"128391","sub51",19,2,243,357.7,172,276,338,422,36,227,45,14,1,4,2,"gases,",5,0,0.33,1,"accurate",314.3,340.2,37,2.871617739,1.8,3.5825,0
"128424","sub51",36,3,315.4,155.2,302,374,153,246,27,265,21,21,4,2,1,"patch",5,0,0.33,1,"under-sweep",262.3,259.8,888,4.240735903,3.61,2.2825,1
"128459","sub51",51,4,275.8,197.3,173,327,154,246,15,303,16,16,1,2,1,"regulatory",10,0,0.33,1,"accurate",1284.2,371.2,14,2.467925401,2.62,27.83,0
"128482","sub51",51,4,253.7,355.9,173,338,338,422,38,328,46,22,1,4,2,"regulations",11,0.142857143,0.33,1,"accurate",1260.2,356.4,325,3.805051742,2.0675,27.23,0
"128517","sub51",5,5,284.7,249.7,253,326,246,338,28,314,38,16,2,3,4,"place",5,0.552631579,0.33,1,"accurate",1349.3,530.9,30736,5.779495619,2.8425,29.4575,0
"128526","sub51",5,5,270.1,353.9,172,273,338,418,37,156,57,35,1,4,4,"her.",3,0.947368421,0.33,1,"under-sweep",1315.5,240.9,144627,6.452086523,2.4775,28.6125,1
"128540","sub51",53,6,215.6,169.4,172,266,154,246,13,226,16,16,1,2,1,"close",5,0,0.33,1,"accurate",1266.6,312.1,11191,5.340741844,1.115,27.39,0
"128552","sub51",53,6,244.1,282.8,172,254,246,338,25,174,35,13,1,3,2,"that",4,0.027027027,0.33,1,"accurate",1358.6,323.1,719677,7.148972369,1.8275,29.69,0
"128562","sub51",53,6,243,353.4,230,309,338,418,35,174,56,34,2,4,2,"all.",3,0.891891892,0.33,1,"accurate",296.6,307.9,263255,6.71221242,1.8,3.14,0
"128581","sub51",30,7,302.9,161.5,278,351,154,246,18,160,18,18,2,2,1,"study",5,0.325,0.33,1,"under-sweep",1303.3,260.4,2501,4.690121448,3.2975,28.3075,1
"128594","sub51",30,7,305.9,285.1,290,350,246,330,31,291,35,16,2,3,2,"that",4,0.275,0.33,1,"accurate",1232,433.9,719677,7.148972369,3.3725,26.525,0
"128629","sub51",4,8,249.9,282.6,171,253,246,340,27,227,37,4,1,3,2,"best",4,0.023809524,0.33,1,"accurate",1333.7,366.2,20623,5.606207042,1.9725,29.0675,0
"128652","sub51",33,9,296.6,186.7,276,337,154,246,13,127,19,1,2,2,2,"That",4,0.024390244,0.33,1,"under-sweep",1329.3,273.1,719677,7.148972369,3.14,28.9575,1
"128666","sub51",33,9,338.1,267.4,336,410,246,330,27,169,39,21,3,3,2,"let's",5,0,0.33,1,"under-sweep",1337,277.9,918,4.255149654,4.1775,29.15,1
"128678","sub51",35,10,591.1,164.8,566,638,154,246,7,255,23,23,7,2,1,"space",5,0.024390244,0.33,1,"accurate",394.6,652.4,3369,4.819464043,10.5025,5.59,0
"128699","sub51",35,10,541.9,255.5,494,542,246,330,28,192,39,14,4,3,2,"ten",3,0.05,0.33,1,"accurate",456.1,615,7395,5.160831045,9.2725,7.1275,0
"128732","sub51",26,11,262.2,248,172,314,246,338,27,242,34,34,1,3,1,"eliminate",9,0.341463415,0.33,1,"accurate",1293.1,369.6,305,3.777555569,2.28,28.0525,0
"128741","sub51",26,11,347.2,338,314,405,338,418,36,142,46,46,2,4,1,"said.",4,0.146341463,0.33,1,"under-sweep",1235.4,274,56531,6.044128492,4.405,26.61,1
"128770","sub51",14,12,624.7,265.6,602,722,246,338,27,179,40,12,7,3,2,"encourage",9,0,0.33,1,"accurate",475.5,727,308,3.781792622,11.3425,7.6125,0
"128777","sub51",14,12,295.8,364.7,242,381,338,418,34,458,53,25,2,4,2,"stranded.",8,0.025641026,0.33,1,"accurate",1306.7,330,153,3.479354863,3.12,28.3925,0
"128793","sub51",12,13,271.7,176.3,254,290,154,246,14,261,19,19,2,2,1,"of",2,0.80952381,0.33,1,"accurate",1351.7,351.1,590439,7.063009914,2.5175,29.5175,0
"128806","sub51",12,13,545,251.2,542,695,246,338,27,173,40,20,6,3,2,"stipulation:",11,0,0.33,1,"accurate",420.6,665.1,9,2.291834142,9.35,6.24,0
"128825","sub51",17,14,610.5,156.4,602,699,154,246,7,168,24,7,7,2,2,"ability",7,0.268292683,0.33,1,"accurate",509,695.7,980,4.28350315,10.9875,8.45,0
"128879","sub51",9,15,275.4,169.4,171,290,154,246,15,315,16,16,1,2,1,"mention",7,0.333333333,0.33,1,"accurate",1318.6,347.8,3033,4.773849719,2.61,28.69,0
"128894","sub51",9,15,305.1,246.3,266,314,246,338,30,159,32,7,2,3,2,"out",3,0,0.33,1,"under-sweep",1321.7,254.3,197131,6.58659127,3.3525,28.7675,1
"128907","sub51",9,15,260.8,355.9,230,266,338,422,43,234,51,12,2,4,3,"is",2,0.384615385,0.33,1,"accurate",1365,340.9,459663,6.954274634,2.245,29.85,0
"128923","sub51",2,16,294.9,159.4,266,362,154,246,12,168,15,15,2,2,1,"through",7,0,0.33,1,"under-sweep",1331.7,258.9,28026,5.739410756,3.0975,29.0175,1
"128934","sub51",2,16,269.3,260.1,266,350,246,338,23,158,32,32,2,3,1,"light",5,0.268292683,0.33,1,"accurate",321.6,466.9,8425,5.217455597,2.4575,3.765,0
"128973","sub51",34,17,301,173,172,314,154,246,17,242,17,10,1,2,2,"multiple",8,0,0.33,1,"accurate",1310.3,402.3,540,4.025031407,3.25,28.4825,0
"128984","sub51",34,17,307,264.2,302,338,246,330,28,159,30,6,2,3,3,"to",2,0.523809524,0.33,1,"under-sweep",1230.5,270.5,1156570,7.355006441,3.4,26.4875,1
"129011","sub51",47,18,385.8,155.6,338,458,154,246,14,193,22,6,4,2,2,"landfills",9,0.073170732,0.33,1,"under-sweep",272.1,340.1,2,1.768955397,5.37,2.5275,1
"129021","sub51",47,18,303.2,278.4,242,324,246,330,24,245,40,24,2,3,2,"ocean.",5,0.625,0.33,1,"accurate",1295,419.3,1545,4.481043632,3.305,28.1,0
"129050","sub51",38,19,589.1,157.9,530,590,154,246,21,194,21,3,6,2,2,"then",4,0,0.33,1,"accurate",528.4,803.4,75966,6.172459118,10.4525,8.935,0
"129057","sub51",38,19,342.5,250.7,312,362,246,330,28,134,36,18,3,3,2,"and",3,0.210526316,0.33,1,"under-sweep",1317,256,682780,7.126115569,4.2875,28.65,1
"129082","sub51",32,20,248.9,166.7,171,326,153,246,20,163,17,17,1,2,1,"discovered",10,0.175,0.33,1,"accurate",376.6,416.1,1467,4.458560198,1.9475,5.14,0
"129132","sub51",18,21,801.5,180.6,758,865,154,246,25,229,31,20,10,2,2,"animal's",8,0.731707317,0.33,1,"accurate",612.9,932.3,1993,4.591559296,15.7625,11.0475,0
"129138","sub51",18,21,249.2,275.2,229,324,246,330,31,242,42,31,2,3,2,"biting.",6,0.475,0.33,1,"accurate",1333.6,406.9,250,3.691507864,1.955,29.065,0
"129163","sub51",7,22,769.8,169.7,769,830,154,246,18,255,24,8,9,2,3,"were",4,0.073170732,0.33,1,"accurate",635.6,891.6,84804,6.220255601,14.97,11.615,0
"129172","sub51",7,22,498.1,274,446,578,246,338,27,235,38,22,5,3,3,"farm-house",10,0,0.33,1,"under-sweep",392.5,421.1,67,3.124343055,8.1775,5.5375,1
"129180","sub51",7,22,303.2,390.8,278,326,338,422,35,151,53,37,2,4,3,"the",3,0.170731707,0.33,1,"under-sweep",1270.3,245.5,1501908,7.468477762,3.305,27.4825,1
"129197","sub51",25,23,334.9,179.9,326,373,154,246,12,154,18,18,3,2,1,"the",3,0.184210526,0.33,1,"under-sweep",1285.8,285.8,1501908,7.468477762,4.0975,27.87,1
"129218","sub51",25,23,320.3,385,302,349,338,422,33,188,47,22,2,4,2,"the",3,0.513513514,0.33,1,"under-sweep",1256.3,269.6,1501908,7.468477762,3.7325,27.1325,1
"129235","sub51",37,24,308.6,219.8,267,338,152,246,15,170,22,8,3,2,3,"rifle",5,0,0.33,1,"under-sweep",1179.4,298.4,743,4.163407078,3.44,25.21,1
"129241","sub51",37,24,1056.5,250.7,NA,NA,NA,NA,21,377,NA,NA,NA,3,NA,".",NA,NA,0.33,1,"accurate",890.2,1212.7,NA,NA,22.1375,17.98,0
"129257","sub51",31,25,1170.1,154.6,1118,1188,154,246,13,300,31,31,14,2,1,"spot.",4,0,0.33,1,"accurate",912.1,1277.9,3140,4.788902079,24.9775,18.5275,0
"129268","sub51",31,25,322.6,308.4,279,338,246,330,24,157,35,4,2,3,2,"fold",4,0.85,0.33,1,"under-sweep",1270,248.4,440,3.936272732,3.79,27.475,1
"129294","sub51",1,26,249.4,218.9,171,337,154,246,21,243,18,18,1,2,1,"maintaining",11,0,0.33,1,"accurate",1266.6,434.8,94,3.269557747,1.96,27.39,0
"129298","sub51",1,26,695.4,270.9,660,710,246,338,25,229,42,1,9,3,3,"You",3,0,0.33,1,"accurate",550.4,789.1,2134713,7.62117384,13.11,9.485,0
"129314","sub51",1,26,301.4,348,266,302,338,422,41,147,55,14,2,4,3,"of",2,0.875,0.33,1,"under-sweep",1237,244.8,590439,7.063009914,3.26,26.65,1
"129334","sub51",49,27,1115.9,256.6,1082,1202,246,330,18,136,50,34,14,3,2,"different",9,0.923076923,0.33,1,"under-sweep",883,1042.4,10686,5.320689952,23.6225,17.8,1
"129369","sub51",20,28,1198.3,261.5,NA,NA,NA,NA,24,282,NA,NA,NA,3,NA,".",NA,NA,0.33,1,"accurate",1004,1339,NA,NA,25.6825,20.825,0
"129388","sub51",44,29,239,212.8,172,326,154,246,11,339,21,21,1,2,1,"conception",10,0,0.33,1,"accurate",1336.5,410.2,106,3.32121792,1.7,29.1375,0
"129395","sub51",44,29,282.1,271.1,170,302,246,330,18,249,36,36,1,3,1,"American",8,0.052631579,0.33,1,"accurate",1205.8,434.2,5213,5.009005169,2.7775,25.87,0
"129418","sub51",13,30,265.3,185.6,172,294,154,246,18,232,18,18,1,2,1,"factor.",6,0.526315789,0.33,1,"accurate",1349.3,366.8,370,3.861208052,2.3575,29.4575,0
"129428","sub51",13,30,1245.2,250.7,1142,1178,246,330,28,274,52,9,14,3,4,"riding",2,0.263157895,0.33,1,"under-sweep",1150,974.4,1632,4.504820327,26.855,24.475,1
"129448","sub51",3,31,267.7,235.8,172,313,154,246,9,194,17,17,1,2,1,"taxpayers",9,0,0.33,1,"accurate",1245.2,490.7,84,3.221253068,2.4175,26.855,0
"129453","sub51",3,31,1311.5,250,1202,1273,246,336,14,291,50,6,16,3,3,"declined",5,0.071428571,0.33,1,"under-sweep",1041.8,326.8,80,3.200319161,28.5125,21.77,1
"129467","sub51",3,31,266.7,364,171,230,336,422,28,214,52,8,1,4,3,"California",2,0.30952381,0.33,1,"accurate",1329.9,409.6,1972,4.586961227,2.3925,28.9725,0
"129496","sub51",23,32,239.1,260.8,171,254,246,330,22,341,35,35,1,3,1,"more",4,0,0.33,1,"accurate",1270.2,336.3,66228,6.11288234,1.7025,27.48,0
"129517","sub51",6,33,266.3,196.5,171,302,154,246,13,121,17,17,1,2,1,"bulwarks",8,0,0.33,1,"under-sweep",1298.3,239.9,2,1.768955397,2.3825,28.1825,1
"129527","sub51",6,33,274.8,268,229,351,246,338,23,225,37,14,2,3,2,"purposely",9,0,0.33,1,"accurate",1310.9,383.8,55,3.040022169,2.595,28.4975,0
"129537","sub51",6,33,265.4,363.6,254,290,338,418,33,206,54,31,2,4,2,"us",2,0.125,0.33,1,"accurate",1227.7,343,86478,6.228744801,2.36,26.4175,0
"129558","sub51",11,34,285.3,168.9,171,348,154,246,15,283,16,NA,1,2,NA,"pictographs.",NA,NA,0.33,1,"accurate",1228.9,383.6,2,1.768955397,2.8575,26.4475,0
"129565","sub51",11,34,1082.6,246.4,1070,1118,246,338,22,188,45,12,14,3,3,"and",3,0.05,0.33,1,"accurate",917.3,1211.9,682780,7.126115569,22.79,18.6575,0
"129576","sub51",11,34,303.3,347.6,172,313,338,422,33,142,49,16,1,4,3,"existence",9,0.25,0.33,1,"under-sweep",1304.4,259.2,596,4.067808473,3.3075,28.335,1
"129599","sub51",54,35,821.8,250.4,770,864,246,338,19,228,44,15,9,3,3,"credit.",6,0,0.33,1,"accurate",774.8,1049.6,2337,4.660678649,16.27,15.095,0
"129615","sub51",54,35,301.1,358.5,279,373,338,422,35,164,55,11,3,4,4,"raising",7,0.025641026,0.33,1,"under-sweep",1324.4,226.7,574,4.051501987,3.2525,28.835,1
"129631","sub51",15,36,255,222,172,302,154,246,13,151,17,17,1,2,1,"subpoena",8,0.108108108,0.33,1,"under-sweep",1376.4,236.2,113,3.348738993,2.1,30.135,1
"129643","sub51",15,36,278.8,296.2,172,299,246,338,25,115,34,15,1,3,2,"silence.",7,0.054054054,0.33,1,"under-sweep",1293.6,235.2,1294,4.404103911,2.695,28.065,1
"129652","sub51",15,36,308.9,341,302,422,338,422,34,162,51,17,3,4,3,"different",9,0,0.33,1,"under-sweep",1207.3,231,10686,5.320689952,3.4475,25.9075,1
"129667","sub51",10,37,272,171.9,173,289,154,246,13,171,20,9,1,2,2,"replied",7,0.024390244,0.33,1,"under-sweep",1251.9,232.2,59,3.069985393,2.525,27.0225,1
"129713","sub51",52,38,194.3,308,172,254,246,338,24,89,34,22,1,3,2,"that",4,0.625,0.33,1,"accurate",383.5,194.4,719677,7.148972369,0.5825,5.3125,0
"129726","sub51",52,38,268.9,358.7,172,278,338,422,37,198,50,38,1,4,2,"levels",6,0.75,0.33,1,"under-sweep",1269.9,221.7,527,4.014468065,2.4475,27.4725,1
"129756","sub51",43,39,268.5,252.3,230,326,246,330,27,249,33,7,2,3,3,"opening",7,0.024390244,0.33,1,"accurate",1308.1,388,1960,4.584311736,2.4375,28.4275,0
"129801","sub51",21,40,220.6,346.1,171,333,338,422,37,292,49,36,1,4,2,"practice.",8,0.5,0.33,1,"accurate",1293,240.5,2330,4.659376416,1.24,28.05,0
"129816","sub51",55,41,313.3,181.4,172,254,154,246,14,151,17,17,1,2,1,"larger",4,0,0.33,1,"accurate",249.8,431.6,418,3.914048165,3.5575,1.97,0
"129830","sub51",55,41,330,289.6,278,302,246,338,28,397,36,12,2,3,2,"moneylender",1,0.358974359,0.33,1,"accurate",194.5,493.4,4,1.990804146,3.975,0.5875,0
"129840","sub51",55,41,341.3,367.5,172,313,338,422,38,251,53,29,1,4,2,"well-being",9,0,0.33,1,"accurate",234.5,558.8,10,2.333226827,4.2575,1.5875,0
"129858","sub51",27,42,1194.5,160,1191,1226,154,245,10,289,32,20,16,2,2,"as",2,0.473684211,0.33,1,"accurate",950.4,1277.2,113068,6.345177693,25.5875,19.485,0
"129869","sub51",27,42,307.3,269.9,302,411,245,330,21,126,36,24,2,3,2,"strategy",8,0.157894737,0.33,1,"under-sweep",1290.2,246.4,482,3.975781273,3.4075,27.98,1
"129891","sub51",16,43,1191.3,163.3,1141,1213,154,246,12,322,27,2,10,2,2,"waste",5,0,0.33,1,"accurate",1079.7,1289.2,2716,4.725923781,25.5075,22.7175,0
"129901","sub51",16,43,1160.9,246.7,1142,1190,246,338,22,235,44,8,15,3,3,"off",3,0,0.33,1,"accurate",1052.1,1274.7,60155,6.071113093,24.7475,22.0275,0
"129914","sub51",16,43,271,365.6,254,302,338,422,35,193,50,14,2,4,3,"for",3,0,0.33,1,"under-sweep",1315.2,225.5,351650,6.837945999,2.5,28.605,1
"129927","sub51",40,44,1007.3,158.5,998,1106,154,246,11,255,34,34,14,2,1,"required",8,0,0.33,1,"accurate",894.4,1087.4,547,4.030614701,20.9075,18.085,0
"129939","sub51",40,44,287.6,282.3,253,338,246,330,23,134,38,3,2,3,2,"police",6,0.026315789,0.33,1,"under-sweep",1251.4,217.9,12044,5.372640946,2.915,27.01,1
"129955","sub51",22,45,1068.7,165.2,962,1070,154,246,11,225,30,3,10,2,3,"listened",8,0.046511628,0.33,1,"accurate",949,1171.3,747,4.16573574,22.4425,19.45,0
"129974","sub51",22,45,258.7,302.8,241,360,246,330,30,226,36,9,2,3,3,"mushroom.",8,0.05,0.33,1,"accurate",1298.6,442.3,109,3.333226827,2.1925,28.19,0
"129989","sub51",45,46,266,172.2,172,303,153,246,10,214,19,19,1,2,1,"equality",8,0.447368421,0.33,1,"accurate",1297,599.2,97,3.283060218,2.375,28.15,0
"129997","sub51",45,46,278.6,271.5,278,326,246,330,18,218,35,6,3,3,3,"her",3,0.153846154,0.33,1,"under-sweep",1287.4,225.8,144627,6.452086523,2.69,27.91,1
"130019","sub51",8,47,287.2,170.4,172,290,154,246,14,265,17,17,1,2,1,"engaged",7,0,0.33,1,"under-sweep",1194.4,246.2,1327,4.415032217,2.905,25.585,1
"130037","sub51",8,47,314.7,349.4,242,326,338,422,32,147,46,7,2,4,3,"cannot",6,0,0.33,1,"under-sweep",1277.8,263.9,6465,5.102469842,3.5925,27.67,1
"130062","sub51",50,48,265.15,278,172,300,246,330,16,248,38,38,1,3,1,"animals,",7,0.928571429,0.33,1,"accurate",1235.6,426.1,1993,4.591559296,2.35375,26.615,0
"130088","sub51",24,49,279.6,292.3,266,302,246,330,20,146,38,14,2,3,2,"of",2,0.384615385,0.33,1,"under-sweep",1210.9,248.5,590439,7.063009914,2.715,25.9975,1
"130120","sub51",48,50,290.8,277.8,278,326,246,330,22,272,34,13,3,3,2,"the",3,0.918918919,0.33,1,"accurate",1295.6,425.7,1501908,7.468477762,2.995,28.115,0
"130138","sub51",29,51,1099.6,155.9,926,1116,154,246,11,244,22,22,9,2,1,"overpopulation.",14,0,0.33,1,"accurate",980.8,1200.2,1,1.592864138,23.215,20.245,0
"130149","sub51",29,51,293.3,298,266,313,246,338,22,185,27,5,2,3,2,"the",3,0.538461538,0.33,1,"under-sweep",1213.9,247,1501908,7.468477762,3.0575,26.0725,1
"130157","sub51",29,51,1275.4,356.7,NA,NA,NA,NA,30,152,NA,NA,NA,4,NA,".",NA,NA,0.33,1,"under-sweep",1159.3,319.8,NA,NA,27.61,24.7075,1
"130168","sub51",39,52,1124.9,160.2,1092,1202,154,246,8,212,28,28,12,2,1,"changing",8,0.026315789,0.33,1,"accurate",977.5,1295,1339,4.418938941,23.8475,20.1625,0
"130176","sub51",39,52,1244.9,249.1,NA,NA,NA,NA,16,111,NA,NA,NA,3,NA,".",NA,NA,0.33,1,"under-sweep",1156,313.6,NA,NA,26.8475,24.625,1
"130194","sub51",41,53,1140,168.3,1106,1250,154,246,9,159,32,6,15,2,2,"millimeters",11,0.105263158,0.33,1,"under-sweep",1052.7,1112.1,24,2.689774151,24.225,22.0425,1
"130204","sub51",41,53,926.3,282.3,890,949,246,330,19,290,45,NA,11,3,NA,"99.2",NA,NA,0.33,1,"accurate",792.5,965.8,NA,NA,18.8825,15.5375,0
"130224","sub51",46,54,965.6,159.2,936,986,154,245,8,171,26,1,11,2,2,"The",3,0.279069767,0.33,1,"accurate",851.8,1260.9,1501908,7.468477762,19.865,17.02,0
"130230","sub51",46,54,850.1,265.5,758,854,245,338,14,290,37,12,7,3,2,"thawing",7,0.069767442,0.33,1,"accurate",715.4,1045.8,12,2.405777494,16.9775,13.61,0
"130238","sub51",46,54,871.7,346.7,NA,NA,NA,NA,22,180,NA,NA,NA,4,NA,".",NA,NA,0.33,1,"accurate",664.3,971.2,NA,NA,17.5175,12.3325,0
"130251","sub51",42,55,998.5,200.9,914,1058,154,246,7,207,28,14,10,2,2,"exaggerated",11,0,0.33,1,"accurate",905.7,1156.1,64,3.104747499,20.6875,18.3675,0
"130268","sub51",42,55,1254.5,263.5,1250,1353,246,330,24,148,47,33,16,3,2,"tired.",5,0.025,0.33,1,"under-sweep",1171.1,276.4,5745,5.051199764,27.0875,25.0025,1
"130325","sub53",47,1,217.9,204,172,242,154,246,14,151,19,3,1,2,2,"are",3,0.1,0.33,1,"accurate",1344.2,235.8,265672,6.716181562,1.1725,29.33,0
