"","item","line","word","start","end","length","OVP","string"
"648",34,1,7,40,41,2,40,"of"
"649",34,1,8,43,45,3,44,"the"
"650",34,1,9,47,54,8,50,"children"
"651",34,2,1,1,3,3,2,"who"
"652",34,2,2,5,8,4,6,"were"
"653",34,2,3,10,17,8,13,"visiting"
"654",34,2,4,19,21,3,20,"the"
"655",34,2,5,23,26,4,24,"same"
"656",34,2,6,28,30,3,29,"day"
"657",34,2,7,32,35,4,33,"care"
"658",34,2,8,37,42,6,39,"centre"
"659",34,2,9,44,45,2,44,"in"
"660",34,2,10,47,49,3,48,"the"
"661",34,2,11,51,55,5,53,"city."
"662",35,1,1,1,3,3,2,"The"
"663",35,1,2,5,9,5,7,"water"
"664",35,1,3,11,13,3,12,"was"
"665",35,1,4,15,20,6,17,"rising"
"666",35,1,5,22,25,4,23,"very"
"667",35,1,6,27,33,7,30,"quickly"
"668",35,1,7,35,37,3,36,"and"
"669",35,1,8,39,41,3,40,"the"
"670",35,1,9,43,46,4,44,"four"
"671",35,1,10,48,54,7,51,"friends"
"672",35,2,1,1,6,6,3,"jumped"
"673",35,2,2,8,13,6,10,"inside"
"674",35,2,3,15,17,3,16,"the"
"675",35,2,4,19,26,8,22,"lifeboat"
"676",35,2,5,28,31,4,29,"with"
"677",35,2,6,33,33,1,33,"a"
"678",35,2,7,35,39,5,37,"sense"
"679",35,2,8,41,42,2,41,"of"
"680",35,2,9,44,51,8,47,"urgency."
"681",36,1,1,1,2,2,1,"On"
"682",36,1,2,4,6,3,5,"top"
"683",36,1,3,8,9,2,8,"of"
"684",36,1,4,11,13,3,12,"the"
"685",36,1,5,15,18,4,16,"hill"
"686",36,1,6,20,23,4,21,"near"
"687",36,1,7,25,27,3,26,"the"
"688",36,1,8,29,34,6,31,"trees,"
"689",36,1,9,36,40,5,38,"there"
"690",36,1,10,42,45,4,43,"were"
"691",36,1,11,47,50,4,48,"many"
"692",36,1,12,52,55,4,53,"huts"
"693",36,2,1,1,11,11,6,"overlooking"
"694",36,2,2,13,15,3,14,"the"
"695",36,2,3,17,25,9,21,"beautiful"
"696",36,2,4,27,31,5,29,"beach"
"697",36,2,5,33,34,2,33,"in"
"698",36,2,6,36,38,3,37,"the"
"699",36,2,7,40,45,6,42,"Indian"
"700",36,2,8,47,52,6,49,"ocean."
"701",37,1,1,1,2,2,1,"In"
"702",37,1,2,4,6,3,5,"the"
"703",37,1,3,8,13,6,10,"yellow"
"704",37,1,4,15,21,7,18,"hunting"
"705",37,1,5,23,28,6,25,"cabin,"
"706",37,1,6,30,32,3,31,"the"
"707",37,1,7,34,38,5,36,"sound"
"708",37,1,8,40,41,2,40,"of"
"709",37,1,9,43,46,4,44,"wood"
"710",37,1,10,48,55,8,51,"chopping"
"711",37,2,1,1,5,5,3,"could"
"712",37,2,2,7,8,2,7,"be"
"713",37,2,3,10,14,5,12,"heard"
"714",37,2,4,16,19,4,17,"from"
"715",37,2,5,21,27,7,24,"workers"
"716",37,2,6,29,30,2,29,"in"
"717",37,2,7,32,34,3,33,"the"
"718",37,2,8,36,41,6,38,"nearby"
"719",37,2,9,43,49,7,46,"forest."
"720",38,1,1,1,4,4,2,"When"
"721",38,1,2,6,12,7,9,"Jenifer"
"722",38,1,3,14,16,3,15,"was"
"723",38,1,4,18,22,5,20,"about"
"724",38,1,5,24,27,4,25,"five"
"725",38,1,6,29,33,5,31,"years"
"726",38,1,7,35,38,4,36,"old,"
"727",38,1,8,40,42,3,41,"her"
"728",38,1,9,44,46,3,45,"mum"
"729",38,1,10,48,51,4,49,"took"
"730",38,1,11,53,55,3,54,"her"
"731",38,2,1,1,2,2,1,"to"
"732",38,2,2,4,6,3,5,"the"
"733",38,2,3,8,11,4,9,"park"
"734",38,2,4,13,15,3,14,"and"
"735",38,2,5,17,22,6,19,"taught"
"736",38,2,6,24,26,3,25,"her"
"737",38,2,7,28,30,3,29,"how"
"738",38,2,8,32,33,2,32,"to"
"739",38,2,9,35,38,4,36,"ride"
"740",38,2,10,40,40,1,40,"a"
"741",38,2,11,42,49,8,45,"bicycle."
"742",39,1,1,1,3,3,2,"The"
"743",39,1,2,5,9,5,7,"bride"
"744",39,1,3,11,13,3,12,"was"
"745",39,1,4,15,18,4,16,"told"
"746",39,1,5,20,22,3,21,"she"
"747",39,1,6,24,26,3,25,"had"
"748",39,1,7,28,36,9,32,"inherited"
"749",39,1,8,38,38,1,38,"a"
"750",39,1,9,40,44,5,42,"large"
"751",39,1,10,46,51,6,48,"amount"
"752",39,1,11,53,54,2,53,"of"
"753",39,2,1,1,5,5,3,"money"
"754",39,2,2,7,9,3,8,"and"
"755",39,2,3,11,11,1,11,"a"
"756",39,2,4,13,15,3,14,"big"
"757",39,2,5,17,23,7,20,"mansion"
"758",39,2,6,25,28,4,26,"from"
"759",39,2,7,30,32,3,31,"her"
"760",39,2,8,34,37,4,35,"late"
"761",39,2,9,39,45,7,42,"mother."
"762",40,1,1,1,3,3,2,"She"
"763",40,1,2,5,8,4,6,"went"
"764",40,1,3,10,11,2,10,"to"
"765",40,1,4,13,15,3,14,"the"
"766",40,1,5,17,28,12,22,"newly-opened"
"767",40,1,6,30,34,5,32,"beach"
"768",40,1,7,36,39,4,37,"with"
"769",40,1,8,41,43,3,42,"her"
"770",40,1,9,45,48,4,46,"best"
"771",40,1,10,50,55,6,52,"friend"
"772",40,2,1,1,4,4,2,"from"
"773",40,2,2,6,12,7,9,"another"
"774",40,2,3,14,20,7,17,"college"
"775",40,2,4,22,23,2,22,"in"
"776",40,2,5,25,32,8,28,"England."
"777",41,1,1,1,3,3,2,"The"
"778",41,1,2,5,11,7,8,"elderly"
"779",41,1,3,13,15,3,14,"man"
"780",41,1,4,17,19,3,18,"who"
"781",41,1,5,21,25,5,23,"lives"
"782",41,1,6,27,30,4,28,"with"
"783",41,1,7,32,34,3,33,"his"
"784",41,1,8,36,38,3,37,"son"
"785",41,1,9,40,41,2,40,"in"
"786",41,1,10,43,45,3,44,"the"
"787",41,1,11,47,49,3,48,"big"
"788",41,1,12,51,55,5,53,"house"
"789",41,2,1,1,2,2,1,"is"
"790",41,2,2,4,7,4,5,"said"
"791",41,2,3,9,10,2,9,"to"
"792",41,2,4,12,15,4,13,"have"
"793",41,2,5,17,25,9,21,"inherited"
"794",41,2,6,27,27,1,27,"a"
"795",41,2,7,29,31,3,30,"lot"
"796",41,2,8,33,34,2,33,"of"
"797",41,2,9,36,41,6,38,"money."
"798",42,1,1,1,3,3,2,"The"
"799",42,1,2,5,8,4,6,"shop"
"800",42,1,3,10,15,6,12,"robber"
"801",42,1,4,17,19,3,18,"was"
"802",42,1,5,21,24,4,22,"long"
"803",42,1,6,26,29,4,27,"gone"
"804",42,1,7,31,32,2,31,"by"
"805",42,1,8,34,36,3,35,"the"
"806",42,1,9,38,41,4,39,"time"
"807",42,1,10,43,45,3,44,"the"
"808",42,1,11,47,53,7,50,"sheriff"
"809",42,2,1,1,7,7,4,"arrived"
"810",42,2,2,9,10,2,9,"on"
"811",42,2,3,12,14,3,13,"the"
"812",42,2,4,16,20,5,18,"scene"
"813",42,2,5,22,25,4,23,"with"
"814",42,2,6,27,41,15,34,"reinforcements."
"815",43,1,1,1,2,2,1,"He"
"816",43,1,2,4,9,6,6,"walked"
"817",43,1,3,11,16,6,13,"almost"
"818",43,1,4,18,20,3,19,"the"
"819",43,1,5,22,26,5,24,"whole"
"820",43,1,6,28,30,3,29,"day"
"821",43,1,7,32,33,2,32,"on"
"822",43,1,8,35,37,3,36,"the"
"823",43,1,9,39,43,5,41,"grass"
"824",43,1,10,45,46,2,45,"in"
"825",43,1,11,48,51,4,49,"view"
"826",43,1,12,53,54,2,53,"of"
"827",43,2,1,1,3,3,2,"the"
"828",43,2,2,5,10,6,7,"gentle"
"829",43,2,3,12,18,7,15,"rolling"
"830",43,2,4,20,24,5,22,"hills"
"831",43,2,5,26,27,2,26,"of"
"832",43,2,6,29,35,7,32,"Kadath."
"833",44,1,1,1,3,3,2,"The"
"834",44,1,2,5,9,5,7,"light"
"835",44,1,3,11,14,4,12,"that"
"836",44,1,4,16,19,4,17,"came"
"837",44,1,5,21,24,4,22,"from"
"838",44,1,6,26,28,3,27,"the"
"839",44,1,7,30,32,3,31,"sea"
"840",44,1,8,34,38,5,36,"could"
"841",44,1,9,40,44,5,42,"still"
"842",44,1,10,46,47,2,46,"be"
"843",44,1,11,49,53,5,51,"seen,"
"844",44,2,1,1,6,6,3,"though"
"845",44,2,2,8,10,3,9,"the"
"846",44,2,3,12,15,4,13,"ship"
"847",44,2,4,17,19,3,18,"had"
"848",44,2,5,21,27,7,24,"already"
"849",44,2,6,29,37,9,33,"departed."
"850",45,1,1,1,3,3,2,"The"
"851",45,1,2,5,8,4,6,"room"
"852",45,1,3,10,15,6,12,"behind"
"853",45,1,4,17,19,3,18,"the"
"854",45,1,5,21,28,8,24,"bathroom"
"855",45,1,6,30,32,3,31,"was"
"856",45,1,7,34,41,8,37,"recently"
"857",45,1,8,43,49,7,46,"painted"
"858",45,1,9,51,54,4,52,"blue"
"859",45,2,1,1,2,2,1,"in"
"860",45,2,2,4,14,11,9,"preparation"
"861",45,2,3,16,18,3,17,"for"
"862",45,2,4,20,22,3,21,"the"
"863",45,2,5,24,26,3,25,"new"
"864",45,2,6,28,35,8,31,"tenants."
"865",46,1,1,1,1,1,1,"A"
"866",46,1,2,3,8,6,5,"mother"
"867",46,1,3,10,13,4,11,"bird"
"868",46,1,4,15,19,5,17,"knows"
"869",46,1,5,21,24,4,22,"that"
"870",46,1,6,26,28,3,27,"she"
"871",46,1,7,30,32,3,31,"has"
"872",46,1,8,34,35,2,34,"to"
"873",46,1,9,37,40,4,38,"feed"
"874",46,1,10,42,44,3,43,"her"
"875",46,1,11,46,54,9,50,"offspring"
"876",46,2,1,1,3,3,2,"and"
"877",46,2,2,5,11,7,8,"protect"
"878",46,2,3,13,16,4,14,"them"
"879",46,2,4,18,21,4,19,"from"
"880",46,2,5,23,31,9,27,"different"
"881",46,2,6,33,37,5,35,"types"
"882",46,2,7,39,40,2,39,"of"
"883",46,2,8,42,51,10,46,"predators."
"884",47,1,1,1,4,4,2,"That"
"885",47,1,2,6,12,7,9,"evening"
"886",47,1,3,14,16,3,15,"the"
"887",47,1,4,18,22,5,20,"young"
"888",47,1,5,24,28,5,26,"women"
"889",47,1,6,30,33,4,31,"came"
"890",47,1,7,35,36,2,35,"to"
"891",47,1,8,38,40,3,39,"the"
"892",47,1,9,42,48,7,45,"wedding"
"893",47,1,10,50,54,5,52,"party"
"894",47,2,1,1,2,2,1,"in"
"895",47,2,2,4,7,4,5,"good"
"896",47,2,3,9,15,7,12,"spirits"
"897",47,2,4,17,19,3,18,"and"
"898",47,2,5,21,23,3,22,"sat"
"899",47,2,6,25,28,4,26,"down"
"900",47,2,7,30,31,2,30,"to"
"901",47,2,8,33,36,4,34,"have"
"902",47,2,9,38,44,7,41,"dinner."
"903",48,1,1,1,1,1,1,"I"
"904",48,1,2,3,7,5,5,"ended"
"905",48,1,3,9,10,2,9,"up"
"906",48,1,4,12,19,8,15,"spending"
"907",48,1,5,21,21,1,21,"a"
"908",48,1,6,23,25,3,24,"lot"
"909",48,1,7,27,28,2,27,"of"
"910",48,1,8,30,33,4,31,"time"
"911",48,1,9,35,41,7,38,"looking"
"912",48,1,10,43,44,2,43,"at"
"913",48,1,11,46,48,3,47,"the"
"914",48,1,12,50,55,6,52,"screen"
"915",48,2,1,1,4,4,2,"that"
"916",48,2,2,6,8,3,7,"day"
"917",48,2,3,10,11,2,10,"as"
"918",48,2,4,13,13,1,13,"I"
"919",48,2,5,15,17,3,16,"had"
"920",48,2,6,19,20,2,19,"to"
"921",48,2,7,22,23,2,22,"do"
"922",48,2,8,25,28,4,26,"many"
"923",48,2,9,30,40,11,35,"assignments"
"924",48,2,10,42,43,2,42,"on"
"925",48,2,11,45,46,2,45,"my"
"926",48,2,12,48,54,7,51,"laptop."
"927",49,1,1,1,3,3,2,"The"
"928",49,1,2,5,7,3,6,"old"
"929",49,1,3,9,14,6,11,"expert"
"930",49,1,4,16,22,7,19,"witness"
"931",49,1,5,24,26,3,25,"was"
"932",49,1,6,28,31,4,29,"well"
"933",49,1,7,33,37,5,35,"known"
"934",49,1,8,39,44,6,41,"around"
"935",49,1,9,46,48,3,47,"the"
"936",49,1,10,50,54,5,52,"world"
"937",49,2,1,1,3,3,2,"for"
"938",49,2,2,5,7,3,6,"her"
"939",49,2,3,9,13,5,11,"great"
"940",49,2,4,15,23,9,19,"expertise"
"941",49,2,5,25,26,2,25,"in"
"942",49,2,6,28,35,8,31,"forensic"
"943",49,2,7,37,45,9,41,"medicine."
"944",50,1,1,1,3,3,2,"The"
"945",50,1,2,5,9,5,7,"board"
"946",50,1,3,11,12,2,11,"of"
"947",50,1,4,14,22,9,18,"directors"
"948",50,1,5,24,31,8,27,"approved"
"949",50,1,6,33,35,3,34,"the"
"950",50,1,7,37,39,3,38,"new"
"951",50,1,8,41,46,6,43,"budget"
"952",50,1,9,48,50,3,49,"for"
"953",50,1,10,52,55,4,53,"next"
"954",50,2,1,1,4,4,2,"year"
"955",50,2,2,6,7,2,6,"in"
"956",50,2,3,9,13,5,11,"order"
"957",50,2,4,15,16,2,15,"to"
"958",50,2,5,18,25,8,21,"increase"
"959",50,2,6,27,36,10,31,"confidence"
"960",50,2,7,38,42,5,40,"among"
"961",50,2,8,44,48,5,46,"their"
"962",50,2,9,50,59,10,54,"investors."
"963",51,1,1,1,2,2,1,"In"
"964",51,1,2,4,7,4,5,"some"
"965",51,1,3,9,10,2,9,"of"
"966",51,1,4,12,14,3,13,"the"
"967",51,1,5,16,22,7,19,"deepest"
"968",51,1,6,24,28,5,26,"parts"
"969",51,1,7,30,31,2,30,"of"
"970",51,1,8,33,35,3,34,"the"
"971",51,1,9,37,42,6,39,"ocean,"
"972",51,1,10,44,46,3,45,"the"
"973",51,1,11,48,55,8,51,"pressure"
"974",51,2,1,1,2,2,1,"is"
"975",51,2,2,4,5,2,4,"so"
"976",51,2,3,7,10,4,8,"high"
"977",51,2,4,12,15,4,13,"that"
"978",51,2,5,17,18,2,17,"no"
"979",51,2,6,20,24,5,22,"human"
"980",51,2,7,26,28,3,27,"can"
"981",51,2,8,30,36,7,33,"survive"
"982",51,2,9,38,44,7,41,"without"
"983",51,2,10,46,52,7,49,"special"
"984",51,2,11,54,63,10,58,"equipment."
"985",52,1,1,1,5,5,3,"While"
"986",52,1,2,7,9,3,8,"the"
"987",52,1,3,11,13,3,12,"man"
"988",52,1,4,15,17,3,16,"was"
"989",52,1,5,19,24,6,21,"buying"
"990",52,1,6,26,30,5,28,"bread"
"991",52,1,7,32,33,2,32,"in"
"992",52,1,8,35,37,3,36,"the"
"993",52,1,9,39,43,5,41,"shop,"
"994",52,1,10,45,49,5,47,"there"
"995",52,1,11,51,53,3,52,"was"
"996",52,2,1,1,1,1,1,"a"
"997",52,2,2,3,6,4,4,"huge"
"998",52,2,3,8,16,9,12,"commotion"
"999",52,2,4,18,24,7,21,"outside"
"1000",52,2,5,26,28,3,27,"due"
"1001",52,2,6,30,31,2,30,"to"
"1002",52,2,7,33,35,3,34,"the"
"1003",52,2,8,37,43,7,40,"arrival"
"1004",52,2,9,45,46,2,45,"of"
"1005",52,2,10,48,50,3,49,"the"
"1006",52,2,11,52,60,9,56,"celebrity"
"1007",52,2,12,62,68,7,65,"guests."
"1008",53,1,1,1,3,3,2,"The"
"1009",53,1,2,5,9,5,7,"witty"
"1010",53,1,3,11,15,5,13,"nurse"
"1011",53,1,4,17,21,5,19,"could"
"1012",53,1,5,23,25,3,24,"not"
"1013",53,1,6,27,30,4,28,"find"
"1014",53,1,7,32,34,3,33,"her"
"1015",53,1,8,36,39,4,37,"card"
"1016",53,1,9,41,42,2,41,"at"
"1017",53,1,10,44,46,3,45,"the"
"1018",53,1,11,48,55,8,51,"shopping"
"1019",53,2,1,1,4,4,2,"mall"
"1020",53,2,2,6,10,5,8,"after"
"1021",53,2,3,12,20,9,16,"searching"
"1022",53,2,4,22,31,10,26,"thoroughly"
"1023",53,2,5,33,34,2,33,"in"
"1024",53,2,6,36,38,3,37,"her"
"1025",53,2,7,40,43,4,41,"bag."
"1026",54,1,1,1,4,4,2,"Jane"
"1027",54,1,2,6,8,3,7,"and"
"1028",54,1,3,10,12,3,11,"her"
"1029",54,1,4,14,19,6,16,"sister"
"1030",54,1,5,21,27,7,24,"decided"
"1031",54,1,6,29,30,2,29,"to"
"1032",54,1,7,32,35,4,33,"have"
"1033",54,1,8,37,37,1,37,"a"
"1034",54,1,9,39,46,8,42,"surprise"
"1035",54,1,10,48,55,8,51,"birthday"
"1036",54,2,1,1,5,5,3,"party"
"1037",54,2,2,7,9,3,8,"for"
"1038",54,2,3,11,11,1,11,"a"
"1039",54,2,4,13,18,6,15,"friend"
"1040",54,2,5,20,21,2,20,"at"
"1041",54,2,6,23,25,3,24,"the"
"1042",54,2,7,27,29,3,28,"end"
"1043",54,2,8,31,32,2,31,"of"
"1044",54,2,9,34,42,9,38,"December."
"1045",55,1,1,1,3,3,2,"The"
"1046",55,1,2,5,15,11,10,"businessman"
"1047",55,1,3,17,23,7,20,"brought"
"1048",55,1,4,25,28,4,26,"some"
"1049",55,1,5,30,35,6,32,"yellow"
"1050",55,1,6,37,44,8,40,"coloured"
"1051",55,1,7,46,53,8,49,"dominoes"
"1052",55,2,1,1,3,3,2,"and"
"1053",55,2,2,5,7,3,6,"was"
"1054",55,2,3,9,15,7,12,"playing"
"1055",55,2,4,17,20,4,18,"with"
"1056",55,2,5,22,25,4,23,"them"
"1057",55,2,6,27,42,16,34,"absent-mindedly."
"1058",56,1,1,1,5,5,3,"While"
"1059",56,1,2,7,9,3,8,"she"
"1060",56,1,3,11,15,5,13,"stood"
"1061",56,1,4,17,19,3,18,"and"
"1062",56,1,5,21,26,6,23,"waited"
"1063",56,1,6,28,37,10,32,"patiently,"
"1064",56,1,7,39,41,3,40,"the"
"1065",56,1,8,43,47,5,45,"truck"
"1066",56,1,9,49,54,6,51,"slowly"
"1067",56,2,1,1,6,6,3,"pulled"
"1068",56,2,2,8,11,4,9,"over"
"1069",56,2,3,13,16,4,14,"just"
"1070",56,2,4,18,23,6,20,"around"
"1071",56,2,5,25,27,3,26,"the"
"1072",56,2,6,29,35,7,32,"corner."
"1073",57,1,1,1,3,3,2,"The"
"1074",57,1,2,5,8,4,6,"poor"
"1075",57,1,3,10,16,7,13,"village"
"1076",57,1,4,18,22,5,20,"women"
"1077",57,1,5,24,31,8,27,"expected"
"1078",57,1,6,33,36,4,34,"many"
"1079",57,1,7,38,43,6,40,"crimes"
"1080",57,1,8,45,46,2,45,"to"
"1081",57,1,9,48,53,6,50,"happen"
"1082",57,2,1,1,6,6,3,"during"
"1083",57,2,2,8,10,3,9,"the"
"1084",57,2,3,12,15,4,13,"long"
"1085",57,2,4,17,19,3,18,"and"
"1086",57,2,5,21,26,6,23,"bloody"
"1087",57,2,6,28,32,5,30,"civil"
"1088",57,2,7,34,37,4,35,"war."
"1089",58,1,1,1,3,3,2,"The"
"1090",58,1,2,5,11,7,8,"offices"
"1091",58,1,3,13,14,2,13,"in"
"1092",58,1,4,16,19,4,17,"town"
"1093",58,1,5,21,24,4,22,"have"
"1094",58,1,6,26,32,7,29,"windows"
"1095",58,1,7,34,37,4,35,"with"
"1096",58,1,8,39,46,8,42,"venetian"
"1097",58,1,9,48,53,6,50,"blinds"
"1098",58,2,1,1,4,4,2,"that"
"1099",58,2,2,6,9,4,7,"look"
"1100",58,2,3,11,14,4,12,"very"
"1101",58,2,4,16,27,12,21,"professional"
"1102",58,2,5,29,32,4,30,"from"
"1103",58,2,6,34,36,3,35,"the"
"1104",58,2,7,38,45,8,41,"outside."
"1105",59,1,1,1,3,3,2,"She"
"1106",59,1,2,5,6,2,5,"is"
"1107",59,1,3,8,12,5,10,"often"
"1108",59,1,4,14,17,4,15,"seen"
"1109",59,1,5,19,20,2,19,"as"
"1110",59,1,6,22,22,1,22,"a"
"1111",59,1,7,24,32,9,28,"brilliant"
"1112",59,1,8,34,36,3,35,"and"
"1113",59,1,9,38,42,5,40,"young"
"1114",59,1,10,44,55,12,49,"entrepreneur"
"1115",59,2,1,1,4,4,2,"with"
"1116",59,2,2,6,11,6,8,"strong"
"1117",59,2,3,13,20,8,16,"opinions"
"1118",59,2,4,22,26,5,24,"about"
"1119",59,2,5,28,30,3,29,"the"
"1120",59,2,6,32,39,8,35,"economy."
"1121",60,1,1,1,2,2,1,"At"
"1122",60,1,2,4,6,3,5,"the"
"1123",60,1,3,8,13,6,10,"fourth"
"1124",60,1,4,15,20,6,17,"annual"
"1125",60,1,5,22,30,9,26,"festival,"
"1126",60,1,6,32,34,3,33,"Tom"
"1127",60,1,7,36,39,4,37,"will"
"1128",60,1,8,41,42,2,41,"be"
"1129",60,1,9,44,53,10,48,"performing"
"1130",60,1,10,55,55,1,55,"a"
"1131",60,2,1,1,5,5,3,"piano"
"1132",60,2,2,7,10,4,8,"solo"
"1133",60,2,3,12,13,2,12,"to"
"1134",60,2,4,15,19,5,17,"raise"
"1135",60,2,5,21,25,5,23,"money"
"1136",60,2,6,27,29,3,28,"for"
"1137",60,2,7,31,38,8,34,"charity."
"1138",61,1,1,1,3,3,2,"Dan"
"1139",61,1,2,5,7,3,6,"was"
"1140",61,1,3,9,13,5,11,"happy"
"1141",61,1,4,15,16,2,15,"to"
"1142",61,1,5,18,20,3,19,"sit"
"1143",61,1,6,22,23,2,22,"at"
"1144",61,1,7,25,27,3,26,"his"
"1145",61,1,8,29,36,8,32,"mother?s"
"1146",61,1,9,38,42,5,40,"table"
"1147",61,1,10,44,46,3,45,"for"
"1148",61,1,11,48,53,6,50,"dinner"
"1149",61,2,1,1,7,7,4,"shortly"
"1150",61,2,2,9,13,5,11,"after"
"1151",61,2,3,15,17,3,16,"the"
"1152",61,2,4,19,24,6,21,"guests"
"1153",61,2,5,26,28,3,27,"had"
"1154",61,2,6,30,33,4,31,"left"
"1155",61,2,7,35,37,3,36,"the"
"1156",61,2,8,39,44,6,41,"house."
"1157",62,1,1,1,6,6,3,"Unlike"
"1158",62,1,2,8,10,3,9,"her"
"1159",62,1,3,12,19,8,15,"sisters,"
"1160",62,1,4,21,28,8,24,"Phillipa"
"1161",62,1,5,30,31,2,30,"is"
"1162",62,1,6,33,36,4,34,"more"
"1163",62,1,7,38,41,4,39,"open"
"1164",62,1,8,43,45,3,44,"and"
"1165",62,1,9,47,53,7,50,"relaxed"
"1166",62,2,1,1,4,4,2,"when"
"1167",62,2,2,6,8,3,7,"she"
"1168",62,2,3,10,11,2,10,"is"
"1169",62,2,4,13,18,6,15,"around"
"1170",62,2,5,20,29,10,24,"unfamiliar"
"1171",62,2,6,31,37,7,34,"people."
"1172",63,1,1,1,5,5,3,"While"
"1173",63,1,2,7,9,3,8,"the"
"1174",63,1,3,11,13,3,12,"two"
"1175",63,1,4,15,19,5,17,"young"
"1176",63,1,5,21,28,8,24,"children"
