"","item","line","word","start","end","length","OVP","string"
"3002",45,1,1,1,5,5,3,"'Then"
"3003",45,1,2,7,9,3,8,"beg"
"3004",45,1,3,11,12,2,11,"my"
"3005",45,1,4,14,21,8,17,"pardon,'"
"3006",45,1,5,23,26,4,24,"said"
"3007",45,1,6,28,33,6,30,"Tiktok"
"3008",45,1,7,35,36,2,35,"in"
"3009",45,1,8,38,38,1,38,"a"
"3010",45,1,9,40,44,5,42,"gruff"
"3011",45,1,10,46,51,6,48,"voice,"
"3012",45,1,11,53,55,3,54,"for"
"3013",45,1,12,57,62,6,59,"Kaliko"
"3014",45,1,13,64,66,3,65,"had"
"3015",45,2,1,1,9,9,5,"forgotten"
"3016",45,2,2,11,12,2,11,"to"
"3017",45,2,3,14,16,3,15,"oil"
"3018",45,2,4,18,20,3,19,"the"
"3019",45,2,5,22,27,6,24,"speech"
"3020",45,2,6,29,34,6,31,"works."
"3021",45,3,1,1,3,3,2,"But"
"3022",45,3,2,5,7,3,6,"the"
"3023",45,3,3,9,13,5,11,"sound"
"3024",45,3,4,15,16,2,15,"of"
"3025",45,3,5,18,18,1,18,"a"
"3026",45,3,6,20,24,5,22,"voice"
"3027",45,3,7,26,31,6,28,"coming"
"3028",45,3,8,33,36,4,34,"from"
"3029",45,3,9,38,41,4,39,"what"
"3030",45,3,10,43,44,2,43,"he"
"3031",45,3,11,46,52,7,49,"thought"
"3032",45,3,12,54,54,1,54,"a"
"3033",45,3,13,56,59,4,57,"mere"
"3034",45,3,14,61,66,6,63,"vision"
"3035",45,4,1,1,3,3,2,"was"
"3036",45,4,2,5,7,3,6,"too"
"3037",45,4,3,9,12,4,10,"much"
"3038",45,4,4,14,16,3,15,"for"
"3039",45,4,5,18,20,3,19,"the"
"3040",45,4,6,22,25,4,23,"Nome"
"3041",45,4,7,27,32,6,29,"King's"
"3042",45,4,8,34,39,6,36,"shaken"
"3043",45,4,9,41,47,7,44,"nerves."
"3044",45,4,10,49,50,2,49,"He"
"3045",45,4,11,52,55,4,53,"gave"
"3046",45,4,12,57,57,1,57,"a"
"3047",45,4,13,59,62,4,60,"yell"
"3048",45,4,14,64,65,2,64,"of"
"3049",45,4,15,67,70,4,68,"fear"
"3050",45,5,1,1,3,3,2,"and"
"3051",45,5,2,5,10,6,7,"rushed"
"3052",45,5,3,12,15,4,13,"from"
"3053",45,5,4,17,19,3,18,"the"
"3054",45,5,5,21,25,5,23,"room."
"3055",45,5,6,27,32,6,29,"Tiktok"
"3056",45,5,7,34,42,9,38,"followed,"
"3057",45,5,8,44,45,2,44,"so"
"3058",45,5,9,47,49,3,48,"the"
"3059",45,5,10,51,54,4,52,"King"
"3060",45,5,11,56,61,6,58,"bolted"
"3061",45,5,12,63,69,7,66,"through"
"3062",45,5,13,71,73,3,72,"the"
"3063",45,6,1,1,9,9,5,"corridors"
"3064",45,6,2,11,12,2,11,"on"
"3065",45,6,3,14,14,1,14,"a"
"3066",45,6,4,16,20,5,18,"swift"
"3067",45,6,5,22,24,3,23,"run"
"3068",45,6,6,26,28,3,27,"and"
"3069",45,6,7,30,35,6,32,"bumped"
"3070",45,6,8,37,43,7,40,"against"
"3071",45,6,9,45,51,7,48,"Kaliko,"
"3072",45,6,10,53,55,3,54,"who"
"3073",45,6,11,57,59,3,58,"was"
"3074",45,6,12,61,69,9,65,"returning"
"3075",45,7,1,1,4,4,2,"with"
"3076",45,7,2,6,6,1,6,"a"
"3077",45,7,3,8,11,4,9,"tray"
"3078",45,7,4,13,14,2,13,"of"
"3079",45,7,5,16,21,6,18,"things"
"3080",45,7,6,23,24,2,23,"to"
"3081",45,7,7,26,29,4,27,"eat."
"3082",45,7,8,31,33,3,32,"The"
"3083",45,7,9,35,39,5,37,"sound"
"3084",45,7,10,41,42,2,41,"of"
"3085",45,7,11,44,46,3,45,"the"
"3086",45,7,12,48,55,8,51,"breaking"
"3087",45,7,13,57,63,7,60,"dishes,"
"3088",45,7,14,65,66,2,65,"as"
"3089",45,7,15,68,71,4,69,"they"
"3090",45,8,1,1,6,6,3,"struck"
"3091",45,8,2,8,10,3,9,"the"
"3092",45,8,3,12,17,6,14,"floor,"
"3093",45,8,4,19,23,5,21,"added"
"3094",45,8,5,25,26,2,25,"to"
"3095",45,8,6,28,30,3,29,"the"
"3096",45,8,7,32,37,6,34,"King's"
"3097",45,8,8,39,44,6,41,"terror"
"3098",45,8,9,46,48,3,47,"and"
"3099",45,8,10,50,51,2,50,"he"
"3100",45,8,11,53,58,6,55,"yelled"
"3101",45,8,12,60,64,5,62,"again"
"3102",45,8,13,66,68,3,67,"and"
"3103",45,9,1,1,6,6,3,"dashed"
"3104",45,9,2,8,11,4,9,"into"
"3105",45,9,3,13,13,1,13,"a"
"3106",45,9,4,15,19,5,17,"great"
"3107",45,9,5,21,26,6,23,"cavern"
"3108",45,9,6,28,32,5,30,"where"
"3109",45,9,7,34,34,1,34,"a"
"3110",45,9,8,36,43,8,39,"thousand"
"3111",45,9,9,45,49,5,47,"Nomes"
"3112",45,9,10,51,54,4,52,"were"
"3113",45,9,11,56,57,2,56,"at"
"3114",45,9,12,59,62,4,60,"work"
"3115",45,9,13,64,72,9,68,"hammering"
"3116",45,10,1,1,6,6,3,"metal."
"3117",47,1,1,1,5,5,3,"'Look"
"3118",47,1,2,7,10,4,8,"out!"
"3119",47,1,3,12,15,4,13,"Here"
"3120",47,1,4,17,21,5,19,"comes"
"3121",47,1,5,23,23,1,23,"a"
"3122",47,1,6,25,31,7,28,"phantom"
"3123",47,1,7,33,41,9,37,"clockwork"
"3124",47,1,8,43,47,5,45,"man!'"
"3125",47,1,9,49,56,8,52,"screamed"
"3126",47,1,10,58,60,3,59,"the"
"3127",47,2,1,1,9,9,5,"terrified"
"3128",47,2,2,11,18,8,14,"monarch,"
"3129",47,2,3,20,22,3,21,"and"
"3130",47,2,4,24,28,5,26,"every"
"3131",47,2,5,30,33,4,31,"Nome"
"3132",47,2,6,35,41,7,38,"dropped"
"3133",47,2,7,43,45,3,44,"his"
"3134",47,2,8,47,51,5,49,"tools"
"3135",47,2,9,53,55,3,54,"and"
"3136",47,2,10,57,60,4,58,"made"
"3137",47,2,11,62,62,1,62,"a"
"3138",47,2,12,64,67,4,65,"rush"
"3139",47,2,13,69,72,4,70,"from"
"3140",47,3,1,1,3,3,2,"the"
"3141",47,3,2,5,11,7,8,"cavern,"
"3142",47,3,3,13,20,8,16,"knocking"
"3143",47,3,4,22,25,4,23,"over"
"3144",47,3,5,27,31,5,29,"their"
"3145",47,3,6,33,36,4,34,"King"
"3146",47,3,7,38,39,2,38,"in"
"3147",47,3,8,41,45,5,43,"their"
"3148",47,3,9,47,49,3,48,"mad"
"3149",47,3,10,51,56,6,53,"flight"
"3150",47,3,11,58,60,3,59,"and"
"3151",47,3,12,62,71,10,66,"recklessly"
"3152",47,4,1,1,9,9,5,"trampling"
"3153",47,4,2,11,14,4,12,"upon"
"3154",47,4,3,16,18,3,17,"his"
"3155",47,4,4,20,28,9,24,"prostrate"
"3156",47,4,5,30,32,3,31,"fat"
"3157",47,4,6,34,38,5,36,"body."
"3158",47,4,7,40,42,3,41,"So,"
"3159",47,4,8,44,47,4,45,"when"
"3160",47,4,9,49,54,6,51,"Tiktok"
"3161",47,4,10,56,59,4,57,"came"
"3162",47,4,11,61,64,4,62,"into"
"3163",47,4,12,66,68,3,67,"the"
"3164",47,5,1,1,7,7,4,"cavern,"
"3165",47,5,2,9,13,5,11,"there"
"3166",47,5,3,15,17,3,16,"was"
"3167",47,5,4,19,22,4,20,"only"
"3168",47,5,5,24,26,3,25,"the"
"3169",47,5,6,28,31,4,29,"Nome"
"3170",47,5,7,33,36,4,34,"King"
"3171",47,5,8,38,42,5,40,"left,"
"3172",47,5,9,44,46,3,45,"and"
"3173",47,5,10,48,49,2,48,"he"
"3174",47,5,11,51,53,3,52,"was"
"3175",47,5,12,55,61,7,58,"rolling"
"3176",47,5,13,63,66,4,64,"upon"
"3177",47,5,14,68,70,3,69,"the"
"3178",47,6,1,1,5,5,3,"rocky"
"3179",47,6,2,7,11,5,9,"floor"
"3180",47,6,3,13,15,3,14,"and"
"3181",47,6,4,17,23,7,20,"howling"
"3182",47,6,5,25,27,3,26,"for"
"3183",47,6,6,29,34,6,31,"mercy,"
"3184",47,6,7,36,39,4,37,"with"
"3185",47,6,8,41,43,3,42,"his"
"3186",47,6,9,45,48,4,46,"eyes"
"3187",47,6,10,50,53,4,51,"fast"
"3188",47,6,11,55,58,4,56,"shut"
"3189",47,6,12,60,61,2,60,"so"
"3190",47,6,13,63,66,4,64,"that"
"3191",47,6,14,68,69,2,68,"he"
"3192",47,7,1,1,5,5,3,"could"
"3193",47,7,2,7,9,3,8,"not"
"3194",47,7,3,11,13,3,12,"see"
"3195",47,7,4,15,18,4,16,"what"
"3196",47,7,5,20,21,2,20,"he"
"3197",47,7,6,23,25,3,24,"was"
"3198",47,7,7,27,30,4,28,"sure"
"3199",47,7,8,32,34,3,33,"was"
"3200",47,7,9,36,36,1,36,"a"
"3201",47,7,10,38,45,8,41,"dreadful"
"3202",47,7,11,47,53,7,50,"phantom"
"3203",47,7,12,55,58,4,56,"that"
"3204",47,7,13,60,62,3,61,"was"
"3205",47,7,14,64,69,6,66,"coming"
"3206",47,8,1,1,8,8,4,"straight"
"3207",47,8,2,10,15,6,12,"toward"
"3208",47,8,3,17,20,4,18,"him."
"3209",48,1,1,1,3,3,2,"'It"
"3210",48,1,2,5,11,7,8,"oc-curs"
"3211",48,1,3,13,14,2,13,"to"
"3212",48,1,4,16,19,4,17,"me,'"
"3213",48,1,5,21,24,4,22,"said"
"3214",48,1,6,26,31,6,28,"Tiktok"
"3215",48,1,7,33,39,7,36,"calmly,"
"3216",48,1,8,41,45,5,43,"'that"
"3217",48,1,9,47,50,4,48,"your"
"3218",48,1,10,52,60,9,56,"Maj-es-ty"
"3219",48,1,11,62,63,2,62,"is"
"3220",48,2,1,1,7,7,4,"act-ing"
"3221",48,2,2,9,12,4,10,"like"
"3222",48,2,3,14,14,1,14,"a"
"3223",48,2,4,16,20,5,18,"ba-by"
"3224",48,2,5,22,22,1,22,"I"
"3225",48,2,6,24,25,2,24,"am"
"3226",48,2,7,27,29,3,28,"not"
"3227",48,2,8,31,31,1,31,"a"
"3228",48,2,9,33,41,9,37,"phan-tom."
"3229",48,2,10,43,43,1,43,"A"
"3230",48,2,11,45,52,8,48,"phan-tom"
"3231",48,2,12,54,55,2,54,"is"
"3232",48,2,13,57,63,7,60,"unreal,"
"3233",48,2,14,65,69,5,67,"while"
"3234",48,2,15,71,71,1,71,"I"
"3235",48,3,1,1,2,2,1,"am"
"3236",48,3,2,4,6,3,5,"the"
"3237",48,3,3,8,11,4,9,"real"
"3238",48,3,4,13,19,7,16,"thing.'"
"3239",48,4,1,1,3,3,2,"The"
"3240",48,4,2,5,8,4,6,"King"
"3241",48,4,3,10,15,6,12,"rolled"
"3242",48,4,4,17,21,5,19,"over,"
"3243",48,4,5,23,25,3,24,"sat"
"3244",48,4,6,27,28,2,27,"up"
"3245",48,4,7,30,32,3,31,"and"
"3246",48,4,8,34,39,6,36,"opened"
"3247",48,4,9,41,43,3,42,"his"
"3248",48,4,10,45,49,5,47,"eyes."
"3249",48,5,1,1,7,7,4,"'Didn't"
"3250",48,5,2,9,9,1,9,"I"
"3251",48,5,3,11,15,5,13,"smash"
"3252",48,5,4,17,19,3,18,"you"
"3253",48,5,5,21,22,2,21,"to"
"3254",48,5,6,24,31,8,27,"pieces?'"
"3255",48,5,7,33,34,2,33,"he"
"3256",48,5,8,36,40,5,38,"asked"
"3257",48,5,9,42,43,2,42,"in"
"3258",48,5,10,45,53,9,49,"trembling"
"3259",48,5,11,55,60,6,57,"tones."
"3260",48,6,1,1,6,6,3,"'Yes,'"
"3261",48,6,2,8,11,4,9,"said"
"3262",48,6,3,13,19,7,16,"Tiktok."
"3263",48,7,1,1,5,5,3,"'Then"
"3264",48,7,2,7,9,3,8,"you"
"3265",48,7,3,11,13,3,12,"are"
"3266",48,7,4,15,21,7,18,"nothing"
"3267",48,7,5,23,25,3,24,"but"
"3268",48,7,6,27,27,1,27,"a"
"3269",48,7,7,29,38,10,33,"junk-heap,"
"3270",48,7,8,40,42,3,41,"and"
"3271",48,7,9,44,47,4,45,"this"
"3272",48,7,10,49,52,4,50,"form"
"3273",48,7,11,54,55,2,54,"in"
"3274",48,7,12,57,61,5,59,"which"
"3275",48,7,13,63,65,3,64,"you"
"3276",48,8,1,1,3,3,2,"now"
"3277",48,8,2,5,10,6,7,"appear"
"3278",48,8,3,12,17,6,14,"cannot"
"3279",48,8,4,19,20,2,19,"be"
"3280",48,8,5,22,27,6,24,"real.'"
"3281",48,9,1,1,3,3,2,"'It"
"3282",48,9,2,5,7,3,6,"is,"
"3283",48,9,3,9,16,8,12,"though,'"
"3284",48,9,4,18,25,8,21,"declared"
"3285",48,9,5,27,33,7,30,"Tiktok."
"3286",48,9,6,35,43,9,39,"'Kal-i-ko"
"3287",48,9,7,45,50,6,47,"picked"
"3288",48,9,8,52,53,2,52,"up"
"3289",48,9,9,55,56,2,55,"my"
"3290",48,9,10,58,64,7,61,"piec-es"
"3291",48,9,11,66,68,3,67,"and"
"3292",48,10,1,1,3,3,2,"put"
"3293",48,10,2,5,6,2,5,"me"
"3294",48,10,3,8,17,10,12,"to-geth-er"
"3295",48,10,4,19,25,7,22,"a-gain."
"3296",48,10,5,27,29,3,28,"I'm"
"3297",48,10,6,31,32,2,31,"as"
"3298",48,10,7,34,37,4,35,"good"
"3299",48,10,8,39,40,2,39,"as"
"3300",48,10,9,42,45,4,43,"new,"
"3301",48,10,10,47,49,3,48,"and"
"3302",48,10,11,51,57,7,54,"perhaps"
"3303",48,10,12,59,67,9,63,"bet-ter.'"
"3304",49,1,1,1,5,5,3,"'That"
"3305",49,1,2,7,8,2,7,"is"
"3306",49,1,3,10,14,5,12,"true,"
"3307",49,1,4,16,19,4,17,"your"
"3308",49,1,5,21,29,9,25,"Majesty,'"
"3309",49,1,6,31,35,5,33,"added"
"3310",49,1,7,37,43,7,40,"Kaliko,"
"3311",49,1,8,45,47,3,46,"who"
"3312",49,1,9,49,51,3,50,"now"
"3313",49,1,10,53,56,4,54,"made"
"3314",49,1,11,58,60,3,59,"his"
"3315",49,2,1,1,11,11,6,"appearance,"
"3316",49,2,2,13,16,4,14,"'and"
"3317",49,2,3,18,18,1,18,"I"
"3318",49,2,4,20,23,4,21,"hope"
"3319",49,2,5,25,27,3,26,"you"
"3320",49,2,6,29,32,4,30,"will"
"3321",49,2,7,34,40,7,37,"forgive"
"3322",49,2,8,42,43,2,42,"me"
"3323",49,2,9,45,47,3,46,"for"
"3324",49,2,10,49,55,7,52,"mending"
"3325",49,2,11,57,63,7,60,"Tiktok."
"3326",49,2,12,65,66,2,65,"He"
"3327",49,2,13,68,70,3,69,"was"
"3328",49,3,1,1,5,5,3,"quite"
"3329",49,3,2,7,12,6,9,"broken"
"3330",49,3,3,14,16,3,15,"up,"
"3331",49,3,4,18,22,5,20,"after"
"3332",49,3,5,24,26,3,25,"you"
"3333",49,3,6,28,34,7,31,"smashed"
"3334",49,3,7,36,39,4,37,"him,"
"3335",49,3,8,41,43,3,42,"and"
"3336",49,3,9,45,45,1,45,"I"
"3337",49,3,10,47,51,5,49,"found"
"3338",49,3,11,53,54,2,53,"it"
"3339",49,3,12,56,61,6,58,"almost"
"3340",49,3,13,63,64,2,63,"as"
"3341",49,3,14,66,69,4,67,"hard"
"3342",49,3,15,71,71,1,71,"a"
"3343",49,4,1,1,3,3,2,"job"
"3344",49,4,2,5,6,2,5,"to"
"3345",49,4,3,8,12,5,10,"match"
"3346",49,4,4,14,16,3,15,"his"
"3347",49,4,5,18,23,6,20,"pieces"
"3348",49,4,6,25,26,2,25,"as"
"3349",49,4,7,28,29,2,28,"to"
"3350",49,4,8,31,34,4,32,"pick"
"3351",49,4,9,36,42,7,39,"turnips"
"3352",49,4,10,44,47,4,45,"from"
"3353",49,4,11,49,58,10,53,"gooseberry"
"3354",49,4,12,60,66,7,63,"bushes."
"3355",49,4,13,68,70,3,69,"But"
"3356",49,4,14,72,72,1,72,"I"
"3357",49,5,1,1,3,3,2,"did"
"3358",49,5,2,5,8,4,6,"it,'"
"3359",49,5,3,10,11,2,10,"he"
"3360",49,5,4,13,17,5,15,"added"
"3361",49,5,5,19,26,8,22,"proudly."
"3362",49,6,1,1,4,4,2,"'You"
"3363",49,6,2,6,8,3,7,"are"
"3364",49,6,3,10,19,10,14,"forgiven,'"
"3365",49,6,4,21,29,9,25,"announced"
"3366",49,6,5,31,33,3,32,"the"
"3367",49,6,6,35,38,4,36,"Nome"
"3368",49,6,7,40,44,5,42,"King,"
"3369",49,6,8,46,51,6,48,"rising"
"3370",49,6,9,53,54,2,53,"to"
"3371",49,6,10,56,58,3,57,"his"
"3372",49,6,11,60,63,4,61,"feet"
"3373",49,6,12,65,67,3,66,"and"
"3374",49,7,1,1,7,7,4,"drawing"
"3375",49,7,2,9,9,1,9,"a"
"3376",49,7,3,11,14,4,12,"long"
"3377",49,7,4,16,22,7,19,"breath."
"3378",49,7,5,24,25,2,24,"'I"
"3379",49,7,6,27,30,4,28,"will"
"3380",49,7,7,32,36,5,34,"raise"
"3381",49,7,8,38,41,4,39,"your"
"3382",49,7,9,43,47,5,45,"wages"
"3383",49,7,10,49,51,3,50,"one"
"3384",49,7,11,53,58,6,55,"specto"
"3385",49,7,12,60,60,1,60,"a"
"3386",49,7,13,62,66,5,64,"year,"
"3387",49,7,14,68,70,3,69,"and"
"3388",49,8,1,1,6,6,3,"Tiktok"
"3389",49,8,2,8,12,5,10,"shall"
"3390",49,8,3,14,19,6,16,"return"
"3391",49,8,4,21,22,2,21,"to"
"3392",49,8,5,24,26,3,25,"the"
"3393",49,8,6,28,31,4,29,"Land"
"3394",49,8,7,33,34,2,33,"of"
"3395",49,8,8,36,37,2,36,"Oz"
"3396",49,8,9,39,44,6,41,"loaded"
"3397",49,8,10,46,49,4,47,"with"
"3398",49,8,11,51,56,6,53,"jewels"
"3399",49,8,12,58,60,3,59,"for"
"3400",49,8,13,62,64,3,63,"the"
"3401",49,8,14,66,73,8,69,"Princess"
"3402",49,9,1,1,6,6,3,"Ozma.'"
"3403",51,1,1,1,5,5,3,"'That"
"3404",51,1,2,7,8,2,7,"is"
"3405",51,1,3,10,12,3,11,"all"
"3406",51,1,4,14,20,7,17,"right,'"
"3407",51,1,5,22,25,4,23,"said"
"3408",51,1,6,27,33,7,30,"Tiktok."
"3409",51,1,7,35,38,4,36,"'But"
"3410",51,1,8,40,43,4,41,"what"
"3411",51,1,9,45,45,1,45,"I"
"3412",51,1,10,47,50,4,48,"want"
"3413",51,1,11,52,53,2,52,"to"
"3414",51,1,12,55,58,4,56,"know"
"3415",51,1,13,60,62,3,61,"is,"
"3416",51,1,14,64,66,3,65,"why"
"3417",51,2,1,1,3,3,2,"did"
"3418",51,2,2,5,7,3,6,"you"
"3419",51,2,3,9,11,3,10,"hit"
"3420",51,2,4,13,14,2,13,"me"
"3421",51,2,5,16,19,4,17,"with"
"3422",51,2,6,21,24,4,22,"your"
"3423",51,2,7,26,31,6,28,"mace?'"
"3424",51,3,1,1,8,8,4,"'Because"
"3425",51,3,2,10,10,1,10,"I"
"3426",51,3,3,12,14,3,13,"was"
"3427",51,3,4,16,22,7,19,"angry,'"
"3428",51,3,5,24,31,8,27,"admitted"
"3429",51,3,6,33,35,3,34,"the"
"3430",51,3,7,37,41,5,39,"King."
"3431",51,3,8,43,47,5,45,"'When"
"3432",51,3,9,49,49,1,49,"I"
"3433",51,3,10,51,52,2,51,"am"
"3434",51,3,11,54,58,5,56,"angry"
"3435",51,3,12,60,60,1,60,"I"
"3436",51,3,13,62,67,6,64,"always"
"3437",51,4,1,1,2,2,1,"do"
"3438",51,4,2,4,12,9,8,"something"
"3439",51,4,3,14,17,4,15,"that"
"3440",51,4,4,19,19,1,19,"I"
"3441",51,4,5,21,22,2,21,"am"
"3442",51,4,6,24,28,5,26,"sorry"
"3443",51,4,7,30,32,3,31,"for"
"3444",51,4,8,34,43,10,38,"afterward."
"3445",51,4,9,45,46,2,45,"So"
"3446",51,4,10,48,48,1,48,"I"
"3447",51,4,11,50,53,4,51,"have"
"3448",51,4,12,55,60,6,57,"firmly"
"3449",51,4,13,62,69,8,65,"resolved"
"3450",51,5,1,1,5,5,3,"never"
"3451",51,5,2,7,8,2,7,"to"
"3452",51,5,3,10,12,3,11,"get"
"3453",51,5,4,14,18,5,16,"angry"
"3454",51,5,5,20,25,6,22,"again;"
"3455",51,5,6,27,41,15,34,"unless-unless-'"
"3456",51,6,1,1,7,7,4,"'Unless"
"3457",51,6,2,9,13,5,11,"what,"
"3458",51,6,3,15,18,4,16,"your"
"3459",51,6,4,20,28,9,24,"Majesty?'"
"3460",51,6,5,30,37,8,33,"inquired"
"3461",51,6,6,39,45,7,42,"Kaliko."
"3462",51,7,1,1,7,7,4,"'Unless"
"3463",51,7,2,9,17,9,13,"something"
"3464",51,7,3,19,24,6,21,"annoys"
"3465",51,7,4,26,29,4,27,"me,'"
"3466",51,7,5,31,34,4,32,"said"
"3467",51,7,6,36,38,3,37,"the"
"3468",51,7,7,40,43,4,41,"Nome"
"3469",51,7,8,45,49,5,47,"King."
"3470",51,7,9,51,53,3,52,"And"
"3471",51,7,10,55,58,4,56,"then"
"3472",51,7,11,60,61,2,60,"he"
"3473",51,7,12,63,66,4,64,"went"
"3474",51,8,1,1,2,2,1,"to"
"3475",51,8,2,4,6,3,5,"his"
"3476",51,8,3,8,23,16,15,"treasure-chamber"
"3477",51,8,4,25,26,2,25,"to"
"3478",51,8,5,28,30,3,29,"get"
"3479",51,8,6,32,34,3,33,"the"
"3480",51,8,7,36,41,6,38,"jewels"
"3481",51,8,8,43,45,3,44,"for"
"3482",51,8,9,47,54,8,50,"Princess"
"3483",51,8,10,56,59,4,57,"Ozma"
"3484",51,8,11,61,62,2,61,"of"
"3485",51,8,12,64,66,3,65,"Oz."
